governorate,district,Sub District,Community,cluster,Location Name,longitude,latitude,geo,environment,girls,boys,women,men,individual,Shelter,Water,Sanitation,Waste Removal,NFI,Food,shelter_cat,water_cat,sanitation_cat,waste_cat,NFI_cat,Food_cat,class
Idleb,Harim,Dana,Qah,Qah,Al Arbaeen,36.7054,36.3162,"36.316,36.705",IS,98,105,89,101,393,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,1. Fully covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Qah,Bani Omiyet,36.7088,36.3143,"36.314,36.708",IS,87,90,72,72,321,,1,1,1,,,4. Not covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,4. Not covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Qah,Ataa 3 (Al Ansar),36.7125,36.2961,"36.296,36.712",IS,185,135,198,155,673,1,1,1,1,0.1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,3. Partially covered,1. Fully covered,a. 0 - 999
Idleb,Harim,Dana,Atma,Karama,Nasret Al Mazloum,36.6936,36.3152,"36.315,36.693",IS,278,303,217,219,1017,1,1,1,1,,,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,4. Not covered,"b. 1,000 - 4,999"
Idleb,Harim,Dana,Atma,Karama,Rajaa,36.6981,36.3172,"36.317,36.698",IS,213,237,194,182,826,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,a. 0 - 999
Idleb,Harim,Dana,Atma,Karama,Salah Eldin,36.6966,36.3155,"36.315,36.696",IS,310,373,291,252,1226,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,"b. 1,000 - 4,999"
Idleb,Harim,Dana,Atma,Karama,Zahret Al Madaen,36.6999,36.2965,"36.296,36.699",IS,235,233,154,150,772,1,1,1,1,1,,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,a. 0 - 999
Idleb,Harim,Dana,Atma,Karama,Al Haq,36.7025,36.2979,"36.297,36.701",IS,150,155,155,116,576,1,1,1,1,1,,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,a. 0 - 999
Idleb,Harim,Dana,Atma,Karama,Act and Impact (Athar),36.7051,36.2956,"36.295,36.705",IS,287,244,182,157,870,1,1,1,1,1,0.7,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,2. Mostly covered,a. 0 - 999
Idleb,Harim,Dana,Atma,Karama,Ahel Halep,36.6997,36.3262,"36.326,36.699",IS,239,179,155,137,710,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,a. 0 - 999
Idleb,Harim,Dana,Atma,Karama,Reef Hama Mankouba,36.7024,36.2973,"36.297,36.702",IS,222,207,158,154,741,1,1,1,1,1,,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,a. 0 - 999
Idleb,Harim,Dana,Atma,Karama,Sons of Homs (Abna Homs),36.725,36.3269,"36.326,36.725",IS,186,181,162,130,659,0.9,1,1,1,1,1,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Qah,Sahl Al Ghab Alawal,36.7072,36.2982,"36.298,36.708",IS,131,108,104,102,444,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,1. Fully covered,a. 0 - 999
Idleb,Harim,Dana,Atma,Karama,Qadisiya,36.732,36.3182,"36.318,36.732",IS,182,234,193,180,789,1,1,1,1,1,,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Liyajlikum,Ain Jaloot,36.7252,36.2963,"36.296,36.725",IS,39,51,52,38,180,,1,1,1,,1,4. Not covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,1. Fully covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Liyajlikum,Al Fateh Al Araby,36.7272,36.2983,"36.298,36.727",IS,84,110,95,71,360,,1,1,1,,1,4. Not covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,1. Fully covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Liyajlikum,Al Hurriya wa Adalah,36.7282,36.2993,"36.299,36.728",IS,400,396,223,271,1290,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,1. Fully covered,"b. 1,000 - 4,999"
Idleb,Harim,Dana,Qah,Liyajlikum,Al Ikhlas and Al Taqua,36.7292,36.3003,"36.300,36.729",IS,266,352,179,135,932,,1,1,1,,,4. Not covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,4. Not covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Liyajlikum,Bara`m Al Thawra,36.7302,36.3013,"36.301,36.730",IS,161,213,142,108,624,,1,1,1,,1,4. Not covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,1. Fully covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Liyajlikum,Farajak Yarab,36.7312,36.3023,"36.302,36.731",IS,85,112,41,32,270,,1,1,1,,1,4. Not covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,1. Fully covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Liyajlikum,Fateh Aleslam,36.7322,36.3033,"36.303,36.732",IS,113,149,127,97,486,,1,1,1,,1,4. Not covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,1. Fully covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Qah,Abna' Al Gad,36.7332,36.3043,"36.304,36.733",IS,0,0,0,0,0,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Qah,Afamia,36.7342,36.3053,"36.305,36.734",IS,162,157,139,122,580,,1,1,1,,1,4. Not covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,1. Fully covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Qah,Ahbab Al Rasoul,36.7352,36.3063,"36.306,36.735",IS,155,147,158,160,620,,1,1,1,,1,4. Not covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,1. Fully covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Qah,Al Radwan,36.7362,36.3073,"36.307,36.736",IS,72,69,62,54,257,,1,1,1,,1,4. Not covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,1. Fully covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Qah,Ataa 4 (Al Reaya Al Islamiya),36.7372,36.3083,"36.308,36.737",IS,215,239,233,242,929,1,0.5,0.6,0.9,0.1,1,1. Fully covered,3. Partially covered,2. Mostly covered,2. Mostly covered,3. Partially covered,1. Fully covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Qah,Ataa 6 (Shabab Al Khayr 3),36.7382,36.3093,"36.309,36.738",IS,369,393,345,372,1479,1,0.6,0.6,0.8,0.1,0.75,1. Fully covered,2. Mostly covered,2. Mostly covered,2. Mostly covered,3. Partially covered,2. Mostly covered,"b. 1,000 - 4,999"
Idleb,Harim,Dana,Qah,Qah,Ataa 7a (Ataa Almara Alkwaityeh 1),36.7392,36.3103,"36.310,36.739",IS,209,188,323,272,992,1,0.5,0.65,0.8,0.1,0.8,1. Fully covered,3. Partially covered,2. Mostly covered,2. Mostly covered,3. Partially covered,2. Mostly covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Qah,Ataa 7b (Ataa Almara Alkwaityeh 2),36.7402,36.3113,"36.311,36.740",IS,213,224,376,377,1190,1,0.66,0.65,0.8,0.1,0.75,1. Fully covered,2. Mostly covered,2. Mostly covered,2. Mostly covered,3. Partially covered,2. Mostly covered,"b. 1,000 - 4,999"
Idleb,Harim,Dana,Qah,Qah,Ataa 8 (Shabab Al Khayr 2),36.7612,36.3123,"36.312,36.761",IS,393,455,345,395,1588,1,0.77,0.7,0.7,0.1,0.75,1. Fully covered,2. Mostly covered,2. Mostly covered,2. Mostly covered,3. Partially covered,2. Mostly covered,"b. 1,000 - 4,999"
Idleb,Harim,Dana,Qah,Qah,Ataa 9a (Hamad Al Ammar 2),36.7422,36.3133,"36.313,36.742",IS,158,170,165,167,660,1,0.5,0.7,0.6,0.1,1,1. Fully covered,3. Partially covered,2. Mostly covered,2. Mostly covered,3. Partially covered,1. Fully covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Qah,Ataa 9b (Nasaem Alkhair),36.7432,36.3143,"36.314,36.743",IS,200,219,176,190,785,1,0.6,0.64,0.6,0.1,1,1. Fully covered,2. Mostly covered,2. Mostly covered,2. Mostly covered,3. Partially covered,1. Fully covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Qah,Hamad Al Amar Valaige,36.7442,36.3153,"36.315,36.744",IS,0,0,0,0,0,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Qah,Kafr Nabutha Alsmoud,36.7452,36.3163,"36.316,36.745",IS,78,92,73,111,354,0.85,1,1,1,,1,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,1. Fully covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Qah,Nasret Al Rasoul,36.7462,36.3173,"36.317,36.746",IS,183,177,157,137,654,,1,1,1,,1,4. Not covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,1. Fully covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Qah,Sarkhat Tifl,36.7472,36.3183,"36.318,36.747",IS,107,139,84,160,490,,1,1,1,,1,4. Not covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,1. Fully covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Qah,Yousef and Noura,36.7482,36.3193,"36.319,36.748",IS,0,0,0,0,0,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Salam,Abl Baydar,36.7492,36.3203,"36.320,36.749",IS,68,65,58,51,242,,1,1,1,,,4. Not covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,4. Not covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Salam,Al Goroub,36.7502,36.3213,"36.321,36.750",IS,205,247,155,156,763,,1,1,1,,1,4. Not covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,1. Fully covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Salam,Al Waleed (maybe the same with the one in Qah),36.7512,36.3223,"36.322,36.751",IS,0,0,0,0,0,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Salam,Kafr Nabutha Al Amal,36.7522,36.3233,"36.323,36.752",IS,81,78,70,61,290,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,1. Fully covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Salam,Kafr Nabutha Alhora,36.7532,36.3243,"36.324,36.753",IS,86,82,73,64,305,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,1. Fully covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Salam,Muhajreen Al Gab,36.7542,36.3253,"36.325,36.754",IS,145,139,124,108,516,,1,1,1,,1,4. Not covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,1. Fully covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Salam,Shuhada Kafr Nabutha,36.7552,36.3263,"36.326,36.755",IS,199,192,171,149,711,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,1. Fully covered,a. 0 - 999
Idleb,Harim,Dana,Qah,Salam,Zahrat Al Jolan,36.7562,36.3273,"36.327,36.756",IS,141,136,120,105,502,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,1. Fully covered,a. 0 - 999
Idleb,Harim,Dana,Atma,Karama,Al Nour,36.7071,36.2985,"36.298,36.707",IS,211,187,165,153,716,1,1,1,1,1,,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,a. 0 - 999
Idleb,Harim,Dana,Atma,Karama,Akrabat ,36.6898,36.3098,"36.309,36.689",TC,0,0,0,0,0,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Idleb,Harim,Dana,Atma,Karama,Al Ghab Al Mankoub,36.6918,36.3118,"36.311,36.691",IS,170,184,166,190,710,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,1. Fully covered,a. 0 - 999
Idleb,Harim,Dana,Atma,Karama,Al Maaber (transit),36.6928,36.3128,"36.312,36.692",TC,0,0,0,0,0,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Idleb,Harim,Dana,Atma,Karama,Basmet Amal (transit),36.6938,36.3138,"36.313,36.693",TC,0,0,0,0,0,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Idleb,Harim,Dana,Atma,Karama,Sons of Homs (transit),36.6948,36.3148,"36.314,36.694",TC,0,0,0,0,0,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Idleb,Harim,Dana,Atma,Atmeh,Atmeh,36.6634,36.3226,"36.322,36.663",IS,18264,15899,15143,13405,62711,0.9,1,1,1,1,1,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,"e. > 20,000"
Aleppo,A'zaz,Tall Refaat,Masqan,Miskan,81 Tents,37.1137,36.3977,"36.397,37.113",CC,0,0,0,0,486,1,,,,,,1. Fully covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Afrin,Afrin,Baselhaya,Afrin,Roubar Camp,36.962,36.4622,"36.462,36.962",IS,934,788,734,543,2999,0.89,1,1,1,0.4,0.8,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,3. Partially covered,2. Mostly covered,"b. 1,000 - 4,999"
Aleppo,A'zaz,Tall Refaat,Deir Jmal,Azaz,Al Shahba,37.0165,36.4728,"36.472,37.016",IS,446,320,312,238,1316,0.67,1,0.3,,0.2,0.8,2. Mostly covered,1. Fully covered,3. Partially covered,4. Not covered,3. Partially covered,2. Mostly covered,"b. 1,000 - 4,999"
Aleppo,Menbij,Menbij,Menbij,Menbij,Camp 2,37.932,36.5093,"36.509,37.932",CC,0,0,0,0,650,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Menbij,Menbij,Menbij,Menbij,Al Bir Wal Ihsan,37.951,36.5258,"36.525,37.951",IS,0,0,0,0,0,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Menbij,Menbij,Menbij,Menbij,Haj Abdeen,37.953,36.5278,"36.527,37.953",CC,0,0,0,0,294,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Menbij,Menbij,Menbij,Menbij,Manbij,37.954,36.5288,"36.528,37.954",IS,0,0,0,0,0,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Menbij,Menbij,Menbij,Menbij,Maskana,37.955,36.5298,"36.529,37.955",IS,0,0,0,0,0,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Menbij,Menbij,Menbij,Menbij,Qabassen1 ,37.956,36.5308,"36.530,37.956",CC,0,0,0,0,186,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Menbij,Menbij,Menbij,Menbij,Qabassen2 ,37.957,36.5318,"36.531,37.957",CC,0,0,0,0,66,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Menbij,Menbij,Menbij,Menbij,Tishreen Dam,37.958,36.5328,"36.532,37.958",CC,0,0,0,0,144,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Menbij,Menbij,Menbij,Random,Al Hamdawen( alotostrad),37.959,36.5338,"36.533,37.959",CC,0,0,0,0,240,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Menbij,Menbij,Menbij,Random,Al Moshrefa,37.96,36.5348,"36.534,37.96",CC,0,0,0,0,270,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Menbij,Menbij,Menbij,Random,Al Teen,37.961,36.5358,"36.535,37.961",CC,0,0,0,0,210,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Menbij,Menbij,Menbij,Random,Bor Saeed,37.962,36.5368,"36.536,37.962",CC,0,0,0,0,324,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Menbij,Menbij,Menbij,Random,Een Al Nkeel,37.963,36.5378,"36.537,37.963",CC,0,0,0,0,210,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Menbij,Menbij,Menbij,Random,Om Tmak,37.964,36.5388,"36.538,37.964",CC,0,0,0,0,360,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Menbij,Menbij,Menbij,Random,Tok Alklel,37.965,36.5398,"36.539,37.965",CC,0,0,0,0,612,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Afrin,Sharan,Kafr Janna,Afrin,Kafr Janne ,36.9457,36.5853,"36.585,36.945",IS,0,0,0,0,0,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,A'zaz,A'zaz,Salama,Azaz,Yazibag,37.0724,36.6216,"36.621,37.072",IS,0,0,0,0,24210,,1,,,,,4. Not covered,1. Fully covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,"e. > 20,000"
Aleppo,A'zaz,A'zaz,Salama,Azaz,Sujjo,37.095,36.6228,"36.622,37.095",IS,2448,2630,1438,1236,7752,,1,1,1,,1,4. Not covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,1. Fully covered,"c. 5,000 - 9,999"
Aleppo,A'zaz,A'zaz,Salama,Azaz,Bab Al Salame ,37.0841,36.6308,"36.630,37.084",IS,2958,2697,1741,1304,8700,,1,1,1,,1,4. Not covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,1. Fully covered,"c. 5,000 - 9,999"
Aleppo,A'zaz,A'zaz,Tatiyeh,Azaz,Al Zeytoun (Olive),37.1086,36.6329,"36.632,37.108",IS,0,0,0,0,3315,1,1,1,1,,,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,4. Not covered,"b. 1,000 - 4,999"
Aleppo,A'zaz,A'zaz,Shamarin,Azaz,Al Harameen (and extensions),37.1471,36.6389,"36.638,37.147",TC,791,714,562,483,2550,1,1,1,1,,0.15,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,3. Partially covered,"b. 1,000 - 4,999"
Aleppo,A'zaz,A'zaz,Shmarekh,Azaz,Azaz Transit/Reception Centre,37.1291,36.6427,"36.642,37.129",TC,2842,2700,2026,2745,10313,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,"d. 10,000 - 19,999"
Aleppo,A'zaz,A'zaz,Talil Elsham,Azaz,Talil Elsham Southern,37.1059,36.6452,"36.645,37.105",IS,0,0,0,0,2721,,1,1,1,,,4. Not covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,4. Not covered,"b. 1,000 - 4,999"
Aleppo,A'zaz,A'zaz,Talil Elsham,Azaz,Talil Elsham school,37.1028,36.6507,"36.650,37.102",IS,846,841,661,571,2919,,1,1,1,,1,4. Not covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,1. Fully covered,"b. 1,000 - 4,999"
Aleppo,A'zaz,A'zaz,Shamarin,Azaz,Bab Al Noor,37.1277,36.6529,"36.652,37.127",IS,0,0,0,0,8148,0.41,1,1,1,1,1,3. Partially covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,"c. 5,000 - 9,999"
Aleppo,A'zaz,A'zaz,Shamarin,Azaz,"Shamarin (Dhahiat Al-Shuhada, Qatari)",37.1398,36.6536,"36.653,37.139",IS,1494,1977,908,961,5340,0.8,1,1,1,0.8,1,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,"c. 5,000 - 9,999"
Aleppo,A'zaz,A'zaz,Shamarin,Azaz,Al Rayan,37.1187,36.6548,"36.654,37.118",IS,0,0,0,0,9456,,1,1,1,,1,4. Not covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,1. Fully covered,"c. 5,000 - 9,999"
Aleppo,A'zaz,Suran,Zayzafun - Ekdeh,Azaz,Ekkdeh,37.1819,36.66,"36.66,37.181",IS,0,0,0,0,0,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Ar Raqqa,Tell Abiad,Tell Abiad,Tell Abiad,Kassas,Kassas,39.0033,36.6602,"36.660,39.003",TC,0,0,0,0,0,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,A'zaz,A'zaz,Shamarin,Azaz,Bab Al Iman,37.1353,36.6614,"36.661,37.135",IS,2642,2408,1554,1166,7770,,1,1,1,0.58,1,4. Not covered,1. Fully covered,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,"c. 5,000 - 9,999"
Aleppo,A'zaz,A'zaz,Shamarin,Azaz,Al Resalah (Al Armuda),37.1164,36.663,"36.663,37.116",IS,2664,2692,2741,2336,10433,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,"d. 10,000 - 19,999"
Aleppo,Jarablus,Jarablus,Jarablus,Jarablus,Camp 5,38.0071,36.8097,"36.809,38.007",IS,129,127,74,70,400,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Jarablus,Jarablus,Jarablus,Jarablus,Jarablus 4 (Jbel),38.0077,36.8115,"36.811,38.007",IS,151,153,120,115,539,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Jarablus,Jarablus,Jarablus,Jarablus,Farmers' League,38.0099,36.8145,"36.814,38.009",CC,0,0,0,0,93,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Jarablus,Jarablus,Jarablus,Jarablus,Garden Near Qatari Hospital,38.0119,36.8165,"36.816,38.011",CC,0,0,0,0,0,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Jarablus,Jarablus,Jarablus,Jarablus,Al Sijjad Factory,38.0096,36.8181,"36.818,38.009",CC,0,0,0,0,229,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Jarablus,Jarablus,Jarablus,Jarablus,Jarablus (Youth Centre),38.0108,36.8219,"36.821,38.010",IS,0,0,0,0,405,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Jarablus,Jarablus,Jarablus,Jarablus,Jarablus (Agricultural bank),38.0122,36.8236,"36.823,38.011",IS,0,0,0,0,451,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Jarablus,Jarablus,Jarablus,Jarablus,Jarablus (Stadium),38.0124,36.8237,"36.823,38.012",IS,0,0,0,0,1325,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,"b. 1,000 - 4,999"
