PCODE,governorate,district,cluster,camp_name,geo,TypeSite,girls,boys,women,men,individual,Shelter,NFI,Water,Sanitation,Waste Removal,Food,shelter_cat,NFI_cat,water_cat,sanitation_cat,waste_cat,Food_cat
CP000193,Idleb,Harim,Salam,Dar Al Riaya - Disabled,"36.282335,36.713339",IS,357,383,265,226,1231,0,1,1,1,1,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000191,Idleb,Harim,Salam,Al Salam,"36.277047,36.723946",IS,394,524,330,299,1613,0,1,1,1,1,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000190,Idleb,Harim,Salam,Al Nasser,"36.28331,36.71946",IS,568,603,412,355,1938,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000189,Idleb,Harim,Salam,Al Midan,"36.263449,36.728872",IS,221,264,198,165,848,0,1,1,1,1,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000188,Idleb,Harim,Salam,Al Khalij,"36.281263,36.7163",IS,106,124,105,72,407,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000187,Idleb,Harim,Salam,Al Jolan,"36.282224,36.716307",IS,495,577,457,418,1947,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000186,Idleb,Harim,Salam,Al Forkan,"36.267586,36.721482",IS,226,269,199,153,847,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000184,Idleb,Harim,Qah,Shuhadaa Abdeen,"36.293603,36.708294",IS,171,163,127,114,575,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000182,Idleb,Harim,Qah,Ataa 6 (Shabab Al Khayr 3),"36.296272732,36.725164884",PC,377,397,232,269,1275,1,0,0.7,0.6,0.6,1,1. Fully covered,4. Not covered - N/A,2. Mostly covered,2. Mostly covered,2. Mostly covered,1. Fully covered
CP000181,Idleb,Harim,Qah,Ataa 5 (Shabab Al Khayr),"36.291175,36.710045",PC,200,210,123,142,675,1,0,0.7,0.6,0.6,1,1. Fully covered,4. Not covered - N/A,2. Mostly covered,2. Mostly covered,2. Mostly covered,1. Fully covered
CP000180,Idleb,Harim,Qah,Qah,"36.292701,36.727771",IS,400,413,344,298,1455,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000179,Idleb,Harim,Qah,Madenh Monarh (Hmamiat),"36.291705,36.709411",IS,158,201,155,127,641,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000178,Idleb,Harim,Qah,Al Intisar,"36.291915,36.708618",IS,111,136,112,101,460,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000177,Idleb,Harim,Qah,Hibat Allah,"36.293157,36.709057",IS,180,198,155,125,658,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000176,Idleb,Harim,Qah,Ataa 2 (Hamad Al Ammar 1/Dar Al Riaya - Orphans),"36.293744,36.707386",PC,162,171,100,116,549,1,0,0.7,0.6,0.7,1,1. Fully covered,4. Not covered - N/A,2. Mostly covered,2. Mostly covered,2. Mostly covered,1. Fully covered
CP000175,Idleb,Harim,Qah,Bani Omiyet,"36.2942722,36.708825",IS,56,73,32,27,188,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000174,Idleb,Harim,Qah,Bab Al Hawa,"36.288925,36.728395",IS,131,147,110,96,484,0,1,1,1,1,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000173,Idleb,Harim,Qah,Al Waleed,"36.29224,36.706758",IS,166,198,202,155,721,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000172,Idleb,Harim,Qah,Al Tawheed,"36.269712,36.725429",IS,94,104,81,73,352,0,1,1,1,1,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000171,Idleb,Harim,Qah,Al Rahmah,"36.292332,36.707648",IS,188,193,154,129,664,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000170,Idleb,Harim,Qah,Al Muhajreen,"36.293013,36.705342",IS,130,166,138,105,539,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000169,Idleb,Harim,Qah,Al Motasem,"36.293121,36.708709",IS,68,77,82,64,291,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000168,Idleb,Harim,Qah,Al Magad,"36.2837222,36.7201944",IS,171,198,135,89,593,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000167,Idleb,Harim,Qah,Al Imam,"36.291923,36.711154",IS,178,217,186,186,767,0.5,1,1,1,1,1,3. Partially covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000166,Idleb,Harim,Qah,Al Bayan,"36.290897,36.7109",IS,217,189,167,4,577,0,1,1,1,1,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000165,Idleb,Harim,Qah,Al Arbaeen,"36.294214,36.7054389",IS,105,109,81,69,364,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000164,Idleb,Harim,Qah,Abu Bakker Al Sidiq,"36.2938694,36.706925",IS,135,122,110,99,466,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000162,Idleb,Harim,Liyajlikum,Toyor Al Janna (Heaven Bird's),"36.288697,36.713499",IS,127,206,146,107,586,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000161,Idleb,Harim,Liyajlikum,Qassioun,"36.290866,36.711833",IS,109,126,107,98,440,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000160,Idleb,Harim,Liyajlikum,Liyajlikum,"36.287634,36.712251",IS,235,211,206,149,801,1,1,1,1,1,0.9,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,2. Mostly covered
CP000159,Idleb,Harim,Liyajlikum,Lan Narka`llla Lilah,"36.288426,36.711408",IS,211,253,191,154,809,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000158,Idleb,Harim,Liyajlikum,Korayish (Al Khair),"36.290423,36.711953",IS,189,207,159,119,674,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000157,Idleb,Harim,Liyajlikum,Fardoose,"36.289563,36.712704",IS,171,173,160,168,672,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000156,Idleb,Harim,Liyajlikum,Children of Freedom Martyrs,"36.286815,36.7121042",IS,95,101,85,72,353,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000155,Idleb,Harim,Liyajlikum,Al Nawaeer,"36.288269,36.712372",IS,374,418,322,286,1400,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000154,Idleb,Harim,Liyajlikum,Al Aasy,"36.28841,36.710579",IS,211,226,195,165,797,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000153,Idleb,Harim,Karama,Zahret Al Madaen,"36.296517,36.699853",IS,222,367,180,143,912,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000152,Idleb,Harim,Karama,Yasmeen Al Sham,"36.29441,36.703678",IS,491,462,266,256,1475,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000151,Idleb,Harim,Karama,Watasimu (including Tadamun and Sahl Al Ghab),"36.292456,36.702739",IS,743,902,583,508,2736,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000150,Idleb,Harim,Karama,Tajammu,"36.294698,36.699769",IS,58,45,0,0,103,1,1,1,1,1,0,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A
CP000149,Idleb,Harim,Karama,Taibah,"36.294992,36.701277",IS,286,310,169,159,924,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000148,Idleb,Harim,Karama,Tabarak Al Rahman,"36.292469,36.703028",IS,331,384,182,161,1058,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000146,Idleb,Harim,Karama,Sons of Homs (Abna Homs),"36.213407,36.588103",IS,186,164,140,132,622,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000145,Idleb,Harim,Karama,Shams Al Hurriya,"36.292194,36.699207",IS,319,328,299,263,1209,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000144,Idleb,Harim,Karama,Shaheid Saleh,"36.294358,36.695743",IS,403,415,226,169,1213,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000143,Idleb,Harim,Karama,Sedik (Extension of Al Aqsa),"36.294692,36.699198",IS,61,75,60,56,252,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000142,Idleb,Harim,Karama,Salah Eldin (including Al Islah),"36.295503,36.696554",IS,798,826,344,260,2228,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000141,Idleb,Harim,Qah,Sahl Al Ghab Alawal,"36.292179,36.707179",IS,105,109,93,83,390,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000140,Idleb,Harim,Karama,Rawdah,"36.293944,36.696269",IS,172,196,79,79,526,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000139,Idleb,Harim,Karama,Rajaa,"36.29523,36.695138",IS,278,315,163,134,890,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000138,Idleb,Harim,Karama,Qadisiya,"36.265325,36.702794",IS,198,220,174,165,757,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000137,Idleb,Harim,Karama,Nour Al Sham,"36.294704,36.697609",IS,125,158,93,89,465,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000136,Idleb,Harim,Karama,Nour Al Mustakbal,"36.295746,36.700252",IS,180,220,160,123,683,1,1,1,1,1,0,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A
CP000135,Idleb,Harim,Karama,Nour Al Mustafa,"36.293135,36.69728",IS,141,126,200,180,647,1,1,1,1,1,0.86,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,2. Mostly covered
CP000134,Idleb,Harim,Karama,Kura Mankouba,"36.294807,36.703766",IS,117,126,103,93,439,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000133,Idleb,Harim,Karama,Harameen,"36.291518,36.69765",IS,241,226,197,176,840,1,1,1,1,1,0,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A
CP000132,Idleb,Harim,Karama,Reef Hama Mankouba,"36.297341,36.700444",IS,170,177,142,139,628,1,1,1,1,1,0.86,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,2. Mostly covered
CP000131,Idleb,Harim,Karama,Doaat Al Kwait (Al Khayrat),"36.294352,36.697056",IS,238,223,194,146,801,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000130,Idleb,Harim,Karama,"Al Resalah (extension of Doaa, Doaa & Saleh)","36.294701,36.698959",IS,161,130,98,72,461,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000129,Idleb,Harim,Karama,Doaa,"36.292143,36.69866",IS,390,323,258,236,1207,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000127,Idleb,Harim,Karama,Atfal Alghad,"36.292305,36.696509",IS,203,209,106,107,625,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000126,Idleb,Harim,Qah,Ataa 3 (Al Ansar),"36.294072,36.712507",PC,200,210,123,142,675,1,0,0.7,0.6,0.7,1,1. Fully covered,4. Not covered - N/A,2. Mostly covered,2. Mostly covered,2. Mostly covered,1. Fully covered
CP000125,Idleb,Harim,Karama,Al Shuhada,"36.294703,36.698522",IS,120,136,126,80,462,1,1,1,1,1,0.88,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,2. Mostly covered
CP000124,Idleb,Harim,Karama,Al Safa wa Al Marwa,"36.29211,36.698244",IS,226,288,194,162,870,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000123,Idleb,Harim,Karama,Al Nour,"36.245673,36.762192",IS,173,254,138,24,589,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000122,Idleb,Harim,Karama,Al Mustakbal,"36.295789,36.698669",IS,183,244,163,128,718,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000121,Idleb,Harim,Karama,Al Manara,"36.294705,36.697951",IS,172,213,158,157,700,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000120,Idleb,Harim,Karama,Al Mahabbah,"36.290635,36.698284",IS,204,313,163,131,811,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000118,Idleb,Harim,Karama,Al Karama,"36.293252,36.700929",IS,1027,946,696,528,3197,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000117,Idleb,Harim,Karama,Al Ikhlas,"36.292187,36.695133",IS,165,184,150,141,640,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000116,Idleb,Harim,Karama,Al Ikhaa,"36.292251,36.700043",IS,534,463,421,326,1744,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000115,Idleb,Harim,Karama,Al Hijaz,"36.291654,36.70132",IS,120,160,100,80,460,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000114,Idleb,Harim,Karama,Al Haq,"36.294881,36.702545",IS,83,115,119,104,421,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000113,Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Salah Alden (Kherbet Eljoz),"35.9031040420001,36.1909764500001",IS,856,1011,957,844,3668,1,1,1,1,1,0,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A
CP000112,Idleb,Harim,Karama,Al Farouk,"36.294694,36.699452",IS,232,295,178,143,848,1,1,1,1,1,0.9,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,2. Mostly covered
CP000111,Idleb,Harim,Karama,Al Faraj,"36.294924,36.700434",IS,251,238,174,134,797,1,1,1,1,1,0.9,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,2. Mostly covered
CP000110,Idleb,Harim,Karama,Al Fadal,"36.294697,36.698204",IS,102,93,115,115,425,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000109,Idleb,Harim,Karama,Al Ataa,"36.292225,36.699633",IS,282,341,204,194,1021,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000108,Idleb,Harim,Karama,Al Asil,"36.291481,36.696943",IS,196,190,152,144,682,1,1,1,1,1,0.88,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,2. Mostly covered
CP000107,Idleb,Harim,Karama,Al Aqsa,"36.294899,36.701951",IS,270,208,183,149,810,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000106,Idleb,Harim,Karama,Al Ahrar,"36.292398,36.697432",IS,274,270,231,202,977,1,1,1,1,1,0.86,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,2. Mostly covered
CP000104,Idleb,Harim,Karama,Ahel Halep,"36.296196,36.699726",IS,157,190,101,101,549,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000103,Idleb,Harim,Karama,Ahel Al Sham,"36.292227,36.695657",IS,186,221,172,150,729,1,1,1,1,1,0.92,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,2. Mostly covered
CP000075,Idleb,Harim,Big Hir Jamus,Samidoon,"36.18,36.41",PC,724,716,629,526,2595,1,1,1,1,1,0,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A
CP000074,Idleb,Harim,Big Hir Jamus,Kadimoon,"36.17,36.4",PC,633,619,541,430,2223,1,1,1,1,1,0,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A
CP000073,Idleb,Harim,Big Hir Jamus,Ayidoun,"36.182334,36.430266",PC,711,693,802,621,2827,1,1,1,1,1,0,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A
CP000071,Idleb,Harim,Bab Al Hawa,Taiba City,"36.182432,36.690769",IS,596,677,284,235,1792,0,1,1,1,1,0.88,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,2. Mostly covered
CP000070,Idleb,Harim,Bab Al Hawa,Shahba'2,"36.21557,36.65747",IS,152,175,162,158,647,1,1,1,1,1,0,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A
CP000069,Idleb,Harim,Bab Al Hawa,Othman Bin Affan,"36.206403,36.729064",IS,29,40,32,24,125,0,1,1,1,1,0,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A
CP000067,Idleb,Harim,Bab Al Hawa,Shahba'1 (Bab Al Hawa Lower/1),"36.205383,36.79514",IS,217,146,111,715,119.1666667,1,0,0,0,0,0,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
CP000066,Idleb,Harim,Bab Al Hawa,Aycha,"36.267583,36.692415",IS,177,145,181,0,503,1,1,1,0,1,1,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered,1. Fully covered
CP000065,Idleb,Harim,Sarmada,Ariha,"36.15315,36.6902",IS,95,99,78,77,349,1,1,1,1,1,0.88,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,2. Mostly covered
CP000063,Idleb,Harim,Sarmada,Al Ummah,"36.247425,36.702068",IS,184,177,163,156,680,0.5,0,0,1,0,1,3. Partially covered,4. Not covered - N/A,4. Not covered - N/A,1. Fully covered,4. Not covered - N/A,1. Fully covered
CP000062,Idleb,Harim,Sarmada,Al Sadaka,"36.131799,36.614381",IS,217,209,194,185,805,0.5,0,0,1,0,1,3. Partially covered,4. Not covered - N/A,4. Not covered - N/A,1. Fully covered,4. Not covered - N/A,1. Fully covered
CP000060,Idleb,Harim,Bab Al Hawa,Al Nahdha,"36.106156,36.387444",IS,113,149,150,130,542,0,1,1,1,1,0,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A
CP000059,Idleb,Harim,Atmeh,Atmeh,"36.322614,36.663372",IS,18267,21141,16191,14357,70709,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000055,Idleb,Harim,Armanaz,Municipality building,"36.090736,36.504348",CC,0,0,0,0,0,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
CP000048,Idleb,Harim,Armanaz,Alshbiba buildinng,"36.07657,36.4943",CC,0,0,0,0,0,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
CP000045,Idleb,Harim,Al Dana,Al Dana,"36.22069,36.705731",IS,56,67,49,49,221,0.1,0,1,1,1,0,3. Partially covered,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A
CP000044,Idleb,Harim,Aqrabat,Aqrabat (Ahl Al-Athar),"36.266302,36.701992",IS,191,197,156,129,673,0,1,1,1,1,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000017,Aleppo,Jarablus,Jarablus,Jarablus 4 (Jbel),"36.811489,38.007675",IS,2672,2649,2123,1991,9435,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
CP000015,Aleppo,Jarablus,Jarablus,Jarablus (Stadium),"36.823689,38.012361",IS,500,495,377,353,1725,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
CP000011,Aleppo,Jarablus,Jarablus,Camp 5,"36.8096611,38.0071472",IS,1050,910,1080,825,3865,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
CP000009,Aleppo,A'zaz,Azaz,"Shamarin (Dhahiat Al-Shuhada, Qatari)","36.653622,37.13975",IS,1213,1285,1155,892,4545,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000008,Aleppo,A'zaz,Azaz,Sujjo,"36.623297,37.091979",IS,2290,2342,1829,1598,8059,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000007,Aleppo,A'zaz,Azaz,Al Harameen (and extensions),"36.551269,37.200675",T/RC,0,0,0,0,7260,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
CP000005,Aleppo,A'zaz,Azaz,Bab Al Salame ,"36.630837,37.084091",IS,3654,3898,3509,3057,14118,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000004,Aleppo,A'zaz,Azaz,Bab Al Noor,"36.598828,37.220317",IS,1883,2194,1932,1646,7655,1,1,1,0.8,1,1,1. Fully covered,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered
CP000003,Aleppo,A'zaz,Azaz,Bab Al Iman,"36.611619,37.069128",IS,1868,2008,1760,1578,7214,1,1,1,0.95,0.95,1,1. Fully covered,1. Fully covered,1. Fully covered,2. Mostly covered,2. Mostly covered,1. Fully covered
CP000527,Idleb,Harim,Bab Al Hawa,Ghouta Sharkiye,"36.14247, 36.42429",IS,1311,1236,1023,844,4414,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
CP000528,Idleb,Idleb,Maaret Tamsrin,Maaret Elekhwan Camp,"36.0668624970001,36.6727532090001",PC,34,43,35,32,144,1,0.8,1,1,1,1,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
